primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit_demo	log_reg	only_add_var	Repeat18	Fold5	0.5903679653679653	0.9166666666666666	0.2727272727272727	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat19	Fold1	0.5616438356164384	0.7142857142857143	0.3835616438356164	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat19	Fold2	0.563030303030303	0.7272727272727273	0.30666666666666664	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat19	Fold3	0.5857142857142857	0.8636363636363636	0.21428571428571427	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat19	Fold4	0.5440313111545988	0.9047619047619048	0.1232876712328767	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat19	Fold5	0.5144927536231884	0.65	0.34782608695652173	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat20	Fold1	0.5260617760617761	0.75	0.2702702702702703	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat20	Fold2	0.5498108448928121	0.7307692307692307	0.32786885245901637	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat20	Fold3	0.5304709141274239	0.42105263157894735	0.5394736842105263	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat20	Fold4	0.6353333333333333	0.6	0.48	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	only_add_var	Repeat20	Fold5	0.6027027027027027	0.85	0.20270270270270271	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat01	Fold1	0.6878205128205128	0.9583333333333334	0.23076923076923078	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat01	Fold2	0.5715909090909091	0.5454545454545454	0.55	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat01	Fold3	0.5614035087719298	0.7368421052631579	0.3333333333333333	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat01	Fold4	0.6401515151515151	0.9545454545454546	0.20833333333333334	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat01	Fold5	0.5503791982665222	0.8076923076923077	0.2676056338028169	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat02	Fold1	0.6494565217391305	0.9565217391304348	0.2	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat02	Fold2	0.5625850340136054	0.8571428571428571	0.24285714285714285	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat02	Fold3	0.7081447963800905	0.8461538461538461	0.45588235294117646	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat02	Fold4	0.5416666666666666	0.9166666666666666	0.1791044776119403	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat02	Fold5	0.5235087719298246	0.7368421052631579	0.3333333333333333	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat03	Fold1	0.6769366197183099	0.9375	0.39436619718309857	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat03	Fold2	0.6640295358649789	0.75	0.46835443037974683	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat03	Fold3	0.6013619696176008	0.8260869565217391	0.25301204819277107	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat03	Fold4	0.5282051282051282	0.6153846153846154	0.3333333333333333	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat03	Fold5	0.5485074626865671	0.8333333333333334	0.3283582089552239	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat04	Fold1	0.5686813186813187	0.8571428571428571	0.26153846153846155	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat04	Fold2	0.6247680890538033	0.8571428571428571	0.33766233766233766	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat04	Fold3	0.5391236306729265	0.8333333333333334	0.2112676056338028	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat04	Fold4	0.5449134199134199	0.5416666666666666	0.5454545454545454	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat04	Fold5	0.7038095238095238	1	0.21428571428571427	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat05	Fold1	0.5933333333333334	0.68	0.45454545454545453	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat05	Fold2	0.6671604938271605	0.9629629629629629	0.17333333333333334	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat05	Fold3	0.5221917808219178	0.72	0.3835616438356164	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat05	Fold4	0.6481203007518797	0.7894736842105263	0.44285714285714284	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat05	Fold5	0.6006191950464397	0.8235294117647058	0.4605263157894737	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold1	0.5016339869281046	0.7777777777777778	0.47058823529411764	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold2	0.5853808353808354	0.9545454545454546	0.33783783783783783	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold3	0.6682027649769585	0.9285714285714286	0.22580645161290322	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold4	0.5712451861360719	0.3684210526315789	0.6829268292682927	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat06	Fold5	0.60343035343035345	0.8461538461538461	0.28378378378378377	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold1	0.5780392156862745	0.23529411764705882	0.7333333333333333	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold2	0.5714285714285714	0.9047619047619048	0.2465753424657534	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold3	0.662008281573499	0.6428571428571429	0.6666666666666666	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold4	0.6394927536231884	0.9166666666666666	0.2463768115942029	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat07	Fold5	0.5904817861339601	0.8260869565217391	0.3783783783783784	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold1	0.5760869565217391	0.5	0.6231884057971014	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold2	0.6463541666666667	0.875	0.225	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold3	0.6944444444444444	0.9583333333333334	0.09090909090909091	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold4	0.6045112781954887	0.3157894736842105	0.7142857142857143	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat08	Fold5	0.5666666666666667	0.9545454545454546	0.17333333333333334	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold1	0.5739130434782609	0.75	0.30434782608695654	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold2	0.5586622807017544	0.625	0.4473684210526316	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold3	0.6307915057915058	0.75	0.4864864864864865	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold4	0.6712962962962963	0.8333333333333334	0.2638888888888889	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat09	Fold5	0.5645872715816005	0.9130434782608695	0.17391304347826086	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold1	0.6552380952380953	0.9047619047619048	0.2	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold2	0.6949728260869565	0.6956521739130435	0.625	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold3	0.5975	0.84	0.275	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold4	0.5336463223787168	0.9444444444444444	0.18309859154929578	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat10	Fold5	0.6175824175824176	0.7692307692307693	0.45714285714285713	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold1	0.6335403726708074	0.8095238095238095	0.3188405797101449	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold2	0.5545509342977697	0.9523809523809523	0.189873417721519	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold3	0.6352105530187722	0.7777777777777778	0.3561643835616438	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold4	0.6920289855072463	0.9	0.4057971014492754	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat11	Fold5	0.5202380952380953	0.5	0.6142857142857143	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold1	0.6712328767123288	0.9333333333333333	0.2328767123287671	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold2	0.6697142857142857	0.8	0.5	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold3	0.47979323308270677	0.7142857142857143	0.2894736842105263	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold4	0.6443236714975845	0.875	0.2753623188405797	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat12	Fold5	0.5919312169312169	0.5714285714285714	0.4861111111111111	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold1	0.572463768115942	0.75	0.4057971014492754	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold2	0.5424	0.6	0.49333333333333335	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold3	0.4640845070422535	0.75	0.22535211267605634	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold4	0.6737891737891738	0.8076923076923077	0.5061728395061729	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat13	Fold5	0.7407670454545454	0.9545454545454546	0.1875	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold1	0.5443037974683544	0.9444444444444444	0.12658227848101267	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold2	0.7145945945945946	0.8	0.3918918918918919	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold3	0.5774410774410774	0.9259259259259259	0.22727272727272727	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold4	0.6231884057971014	0.8	0.4057971014492754	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat14	Fold5	0.5100308641975309	0.8333333333333334	0.3611111111111111	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold1	0.6465378421900161	0.8888888888888888	0.2753623188405797	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold2	0.6292594275329396	0.967741935483871	0.09859154929577464	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold3	0.5270711024135681	0.7142857142857143	0.2876712328767123	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold4	0.6583333333333333	0.8571428571428571	0.3125	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat15	Fold5	0.5848032564450475	0.6363636363636364	0.47761194029850745	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold1	0.6141826923076923	0.78125	0.358974358974359	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold2	0.600448933782267	0.7727272727272727	0.2345679012345679	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold3	0.6346300533943554	1	0.42028985507246375	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold4	0.5501831501831502	0.8571428571428571	0.13846153846153847	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat16	Fold5	0.6716417910447761	0.7368421052631579	0.6268656716417911	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold1	0.5774647887323944	0.8695652173913043	0.22535211267605634	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold2	0.5589717741935484	0.5806451612903226	0.40625	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold3	0.663312693498452	0.5882352941176471	0.6052631578947368	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold4	0.6354764638346728	0.8846153846153846	0.3283582089552239	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat17	Fold5	0.5967987804878049	0.875	0.3048780487804878	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold1	0.609504132231405	0.7727272727272727	0.4393939393939394	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold2	0.6047430830039525	0.9090909090909091	0.2608695652173913	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold3	0.6407222914072229	0.7272727272727273	0.4794520547945205	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold4	0.5530434782608695	1	0.09333333333333334	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat18	Fold5	0.5487012987012987	0.9166666666666666	0.2987012987012987	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold1	0.6477495107632094	0.5714285714285714	0.6575342465753424	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold2	0.6466666666666667	0.5454545454545454	0.5866666666666667	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold3	0.5227272727272727	0.7727272727272727	0.42857142857142855	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold4	0.5368558382257013	0.6190476190476191	0.4657534246575342	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat19	Fold5	0.6210144927536232	0.95	0.14492753623188406	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold1	0.5902509652509652	0.39285714285714285	0.6756756756756757	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold2	0.6658259773013872	0.7692307692307693	0.4098360655737705	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold3	0.6066481994459834	0.8947368421052632	0.32894736842105265	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold4	0.5846666666666667	0.95	0.2	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	secondary_prob	Repeat20	Fold5	0.5722972972972973	0.9	0.17567567567567569	neg-v-naa	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold1	0.4426573426573427	0.6363636363636364	0.2923076923076923	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold2	0.39583333333333337	0.3333333333333333	0.6875	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold3	0.3493923611111111	0.375	0.3472222222222222	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold4	0.6868686868686869	0.45454545454545453	0.7638888888888888	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat01	Fold5	0.5742145178764897	0.6153846153846154	0.4225352112676056	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold1	0.5841346153846154	0.6923076923076923	0.3625	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold2	0.5488095238095237	0.6666666666666666	0.5142857142857142	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold3	0.4932598039215686	0.3333333333333333	0.5882352941176471	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold4	0.45373134328358206	0.6666666666666666	0.3283582089552239	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat02	Fold5	0.3466666666666667	0.18181818181818182	0.7866666666666666	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold1	0.4816901408450704	0.8	0.2535211267605634	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold2	0.546029919447641	0.45454545454545453	0.5063291139240507	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold3	0.4031124497991968	0.3333333333333333	0.6506024096385542	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold4	0.5512820512820513	0.5384615384615384	0.6	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat03	Fold5	0.4828797190517998	0.4117647058823529	0.6417910447761194	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold1	0.4062937062937063	0.36363636363636365	0.5384615384615384	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold2	0.5448642266824085	0.45454545454545453	0.5064935064935064	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold3	0.6126760563380281	0.75	0.2676056338028169	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold4	0.487012987012987	0.4	0.6493506493506493	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat04	Fold5	0.3923469387755102	0.42857142857142855	0.4142857142857143	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold1	0.5202020202020202	0.6666666666666666	0.3939393939393939	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold2	0.4740740740740741	0.4444444444444444	0.6266666666666667	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold3	0.4840182648401826	0.6666666666666666	0.3698630136986301	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold4	0.4230769230769231	0.46153846153846156	0.32857142857142857	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat05	Fold5	0.5286654135338346	0.21428571428571427	0.8026315789473685	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold1	0.5852076124567474	0.5882352941176471	0.6176470588235294	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold2	0.5724815724815725	0.6363636363636364	0.581081081081081	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold3	0.45463709677419356	0.375	0.5161290322580645	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold4	0.43902439024390244	0.4	0.4878048780487805	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat06	Fold5	0.3911411411411411	0.4444444444444444	0.4594594594594595	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold1	0.5111111111111112	0.6666666666666666	0.44	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold2	0.4606164383561644	0.625	0.3835616438356164	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold3	0.3507246376811594	0.1	0.6666666666666666	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold4	0.5674818840579711	0.625	0.463768115942029	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat07	Fold5	0.4797297297297297	0.5	0.6621621621621622	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold1	0.48711755233494364	0.4444444444444444	0.6376811594202898	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold2	0.4	0.3076923076923077	0.5	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold3	0.5138146167557932	0.6470588235294118	0.45454545454545453	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold4	0.5714285714285714	0.5384615384615384	0.5714285714285714	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat08	Fold5	0.4345454545454545	0.6363636363636364	0.28	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold1	0.5502717391304348	0.4375	0.6811594202898551	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold2	0.5639097744360901	0.5714285714285714	0.4605263157894737	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold3	0.568087318087318	0.7692307692307693	0.3783783783783784	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold4	0.4107142857142857	0.42857142857142855	0.4305555555555556	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat09	Fold5	0.3940914158305463	0.46153846153846156	0.3333333333333333	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold1	0.5276923076923077	0.6923076923076923	0.32	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold2	0.5771484375	0.4375	0.6875	neg-v-as	rf_mags	log_reg_mags_fit_demo
rf	mags	fit_demo	log_reg	FIT_value	Repeat10	Fold3	0.47232142857142856	0.5714285714285714	0.3625	neg-v-as	rf_mags	log_reg_mags_fit_demo
