primary_alg	primary_dataset	sec_add_var	sec_alg	predictor	rep	fold	auroc	sensitivity	specificity	selection	primary_model	secondary_model
rf	mags	fit	log_reg	FIT_value	Repeat08	Fold1	0.531181379007466	0.12121212121212122	0.8405797101449275	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat08	Fold2	0.5614583333333333	0.6	0.5	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat08	Fold3	0.5847537878787878	0.375	0.7121212121212122	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat08	Fold4	0.6315270935960591	0.5517241379310345	0.7285714285714285	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat08	Fold5	0.5170588235294118	0.7647058823529411	0.30666666666666664	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat09	Fold1	0.5825647782169521	0.48484848484848486	0.6811594202898551	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat09	Fold2	0.6707894736842105	0.76	0.4342105263157895	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat09	Fold3	0.5641891891891891	0.2647058823529412	0.7837837837837838	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat09	Fold4	0.5216750841750841	0.30303030303030304	0.7083333333333334	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat09	Fold5	0.5243741765480896	0.7575757575757576	0.2608695652173913	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat10	Fold1	0.6010752688172043	0.7096774193548387	0.48	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat10	Fold2	0.5712890625	0.28125	0.765625	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat10	Fold3	0.5903225806451613	0.7741935483870968	0.35	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat10	Fold4	0.56860517946388	0.45161290322580644	0.647887323943662	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat10	Fold5	0.4906926406926407	0.21212121212121213	0.7714285714285715	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat11	Fold1	0.6966314140227183	0.6486486486486487	0.6811594202898551	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat11	Fold2	0.39722724532851117	0.7142857142857143	0.2911392405063291	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat11	Fold3	0.6230667255855059	0.7419354838709677	0.3424657534246575	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat11	Fold4	0.575	0.45	0.6956521739130435	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat11	Fold5	0.5187192118226601	0.27586206896551724	0.7857142857142857	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat12	Fold1	0.5695309256953093	0.6666666666666666	0.3972602739726027	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat12	Fold2	0.5761278195488722	0.7105263157894737	0.4	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat12	Fold3	0.6218535469107551	0.34782608695652173	0.8157894736842105	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat12	Fold4	0.5427536231884058	0.36666666666666664	0.7101449275362319	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat12	Fold5	0.5230800653594772	0.47058823529411764	0.5416666666666666	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat13	Fold1	0.5815734989648033	0.45714285714285713	0.6811594202898551	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat13	Fold2	0.4847222222222222	0.041666666666666664	0.96	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat13	Fold3	0.6201095461658842	0.3333333333333333	0.7183098591549296	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat13	Fold4	0.6513488797439414	0.5185185185185185	0.654320987654321	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat13	Fold5	0.5049913194444444	0.6944444444444444	0.390625	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat14	Fold1	0.5870798777826277	0.7931034482758621	0.379746835443038	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat14	Fold2	0.524411508282476	0.25806451612903225	0.6891891891891891	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat14	Fold3	0.563973063973064	0.5	0.6363636363636364	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat14	Fold4	0.5429208472686733	0.3076923076923077	0.7971014492753623	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat14	Fold5	0.5825617283950617	0.8055555555555556	0.3472222222222222	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat15	Fold1	0.5608695652173913	0.7	0.43478260869565216	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat15	Fold2	0.637544014084507	0.46875	0.6901408450704225	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat15	Fold3	0.5143407534246576	0.6875	0.3698630136986301	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat15	Fold4	0.4826388888888889	0.4074074074074074	0.65	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat15	Fold5	0.6308995562726906	0.4594594594594595	0.6417910447761194	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat16	Fold1	0.5457079152731327	0.43478260869565216	0.6282051282051282	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat16	Fold2	0.7105379188712522	0.4642857142857143	0.8888888888888888	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat16	Fold3	0.49927536231884057	0.825	0.30434782608695654	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat16	Fold4	0.55990675990676	0.6666666666666666	0.46153846153846156	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat16	Fold5	0.5546532045654082	0.5882352941176471	0.5373134328358209	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat17	Fold1	0.5611670020120724	0.6285714285714286	0.4507042253521127	all	rf_mags	log_reg_mags_fit
rf	mags	fit	log_reg	FIT_value	Repeat17	Fold2	0.5725446428571428	0.25	0.765625	all	rf_mags	log_reg_mags_fit
